id	assigned_topic	topic_label	label	lang
Pod_1537	544	544_hashing_hash_hashes_hashed	Family-ritual_wedding	uk
Pod_1538	1813	1813_honeys_honey_honeydew_bees	Family-ritual_wedding	uk
Pod_1539	334	334_boulevard_celebrity_fame_celebrities	Family-ritual_wedding	uk
Pod_1540	1638	1638_contraception_contraceptive_contraceptives_abortion	Family-ritual_wedding	uk
Pod_1541	767	767_algorithm_algorithms_paths_traversal	Family-ritual_wedding	uk
Pod_1542	231	231_bighorn_1876_bull_elk	Family-ritual_wedding	uk
Pod_1543	2310	2310_mukbang_consuming_pornography_habits	Family-ritual_wedding	uk
Pod_1544	741	741_airing_adult_swim_aqua	Family-ritual_wedding	uk
Pod_1545	1901	1901_sat_exams_exam_admissions	Family-ritual_wedding	uk
Pod_1546	1901	1901_sat_exams_exam_admissions	Family-ritual_wedding	uk
Pod_1547	1901	1901_sat_exams_exam_admissions	Family-ritual_wedding	uk
Pod_1548	1328	1328_tectonics_tectonic_mantle_crust	Family-ritual_wedding	uk
Pod_1549	1542	1542_1852_novels_novel_cabin	Family-ritual_wedding	uk
Pod_1550	1542	1542_1852_novels_novel_cabin	Family-ritual_wedding	uk
Pod_1551	1986	1986_sour_songwriter_grungy_debut	Family-ritual_wedding	uk
Pod_1552	1484	1484_assassination_tortured_raped_incident	Family-ritual_wedding	uk
Pod_1553	2069	2069_songs_song_singer_albums	Family-ritual_wedding	uk
Pod_1554	1018	1018_ninja_ninjas_anime_kai	Family-ritual_wedding	uk
Pod_1555	357	357_operatic_opera_soprano_operas	Family-ritual_wedding	uk
Pod_1556	1232	1232_conferences_talks_presentations_livestreams	Family-ritual_wedding	uk
Pod_1557	515	515_ribbons_ribbon_gallantry_medals	Family-ritual_wedding	uk
Pod_1558	515	515_ribbons_ribbon_gallantry_medals	Family-ritual_wedding	uk
Pod_1559	1777	1777_boar_boars_pigs_pig	Family-ritual_wedding	uk
Pod_1560	2201	2201_deaf_blindness_disabilities_braille	Family-ritual_wedding	uk
Pod_1561	349	349_kiss_toured_concerts_tour	Family-ritual_wedding	uk
Pod_1562	349	349_kiss_toured_concerts_tour	Family-ritual_wedding	uk
Pod_1563	1811	1811_smartphone_smartphones_android_flagship	Family-ritual_wedding	uk
Pod_1564	1811	1811_smartphone_smartphones_android_flagship	Family-ritual_wedding	uk
Pod_1565	606	606_sponsors_sponsorship_sponsor_sponsorships	Family-ritual_wedding	uk
Pod_1566	606	606_sponsors_sponsorship_sponsor_sponsorships	Family-ritual_wedding	uk
Pod_1567	790	790_degree_bachelor_diploma_qualification	Family-ritual_wedding	uk
Pod_1568	734	734_executives_stockholders_accounting_shareholders	Family-ritual_wedding	uk
Pod_1569	1758	1758_noblewomen_empress_maids_governesses	Family-ritual_wedding	uk
Pod_1570	2322	2322_moon_drummer_drums_drummers	Family-ritual_wedding	uk
Pod_1571	1119	1119_proud_boys_protests_protesters	Family-ritual_wedding	uk
Pod_1572	1267	1267_doomsday_sequel_gameplay_multiplayer	Family-ritual_wedding	uk
Pod_1573	646	646_boots_sequels_sequel_premiered	Family-ritual_wedding	uk
Pod_1574	1214	1214_newscast_reporters_reporter_journalism	Family-ritual_wedding	uk
Pod_1575	1711	1711_thirty_seconds_tour_album	Family-ritual_wedding	uk
Pod_1576	1711	1711_thirty_seconds_tour_album	Family-ritual_wedding	uk
Pod_1577	335	335_trilogy_remastered_gods_editions	Family-ritual_wedding	uk
Pod_1578	59	59_airport_airports_airlines_airline	Family-ritual_wedding	uk
Pod_1579	334	334_boulevard_celebrity_fame_celebrities	Family-ritual_wedding	uk
Pod_1580	303	303_fleet_1797_sailed_fleets	Family-ritual_wedding	uk
Pod_1581	1670	1670_remixes_pet_remixed_remix	Family-ritual_wedding	uk
Pod_1582	1119	1119_proud_boys_protests_protesters	Family-ritual_wedding	uk
Pod_1583	1406	1406_luxury_brands_brand_valuation	Family-ritual_wedding	uk
Pod_1584	1862	1862_quixotic_literature_chivalric_novel	Family-ritual_wedding	uk
Pod_1585	1446	1446_happiness_wellbeing_unhappiness_happier	Family-ritual_wedding	uk
Pod_1586	1446	1446_happiness_wellbeing_unhappiness_happier	Family-ritual_wedding	uk
Pod_1587	1446	1446_happiness_wellbeing_unhappiness_happier	Family-ritual_wedding	uk
Pod_1588	231	231_bighorn_1876_bull_elk	Family-ritual_wedding	uk
Pod_1589	1013	1013_law_jurisprudence_judicial_statutes	Family-ritual_wedding	uk
Pod_1590	741	741_airing_adult_swim_aqua	Family-ritual_wedding	uk
Pod_1591	2346	2346_marriages_cohabitation_marriage_heterosexuals	Family-ritual_wedding	uk
Pod_1592	1901	1901_sat_exams_exam_admissions	Family-ritual_wedding	uk
Pod_1593	1520	1520_album_songs_vocals_song	Family-ritual_wedding	uk
Pod_1594	369	369_novel_scout_rye_nonfiction	Family-ritual_wedding	uk
Pod_1595	2292	2292_guards_defensive_guard_basketball	Family-ritual_wedding	uk
Pod_1596	1199	1199_borscht_recipes_recipe_cuisines	Family-ritual_wedding	uk
Pod_1597	213	213_showrunner_episode_showrunners_episodes	Family-ritual_wedding	uk
Pod_1598	515	515_ribbons_ribbon_gallantry_medals	Family-ritual_wedding	uk
Pod_1599	2152	2152_transit_commute_commuting_commuters	Family-ritual_wedding	uk
Pod_1600	2152	2152_transit_commute_commuting_commuters	Family-ritual_wedding	uk
Pod_1601	1409	1409_missionaries_charity_nuns_orphanages	Family-ritual_wedding	uk
Pod_1602	2205	2205_bow_actress_1932_laurels	Family-ritual_wedding	uk
Pod_1603	2152	2152_transit_commute_commuting_commuters	Family-ritual_wedding	uk
Pod_1604	1013	1013_law_jurisprudence_judicial_statutes	Family-ritual_wedding	uk
Pod_1605	2188	2188_albums_album_songs_concert	Family-ritual_wedding	uk
Pod_1606	1606	1606_ibn_folktales_tales_literature	Family-ritual_wedding	uk
Pod_1607	1460	1460_aunt_uncle_breakfast_mammy	Family-ritual_wedding	uk
Pod_1608	2182	2182_rebounds_warriors_curry_assists	Family-ritual_wedding	uk
Pod_1609	415	415_deforestation_reforestation_forestry_forests	Family-ritual_wedding	uk
Pod_1610	1409	1409_missionaries_charity_nuns_orphanages	Family-ritual_wedding	uk
Pod_1611	1409	1409_missionaries_charity_nuns_orphanages	Family-ritual_wedding	uk
Pod_1612	1901	1901_sat_exams_exam_admissions	Family-ritual_wedding	uk
Pod_1613	2258	2258_orbits_solutions_bodies_mathematical	Family-ritual_wedding	uk
Pod_1614	107	107_anthrax_slayer_thrash_bands	Family-ritual_wedding	uk
Pod_1615	928	928_parks_park_attractions_studios	Family-ritual_wedding	uk
Pod_1616	1877	1877_zombie_walkers_zombies_walking	Family-ritual_wedding	uk
Pod_1639	2182	2182_rebounds_warriors_curry_assists	Family-ritual_wedding	uk
Vol_50	335	335_trilogy_remastered_gods_editions	Family-ritual_wedding	uk
Vol_51	2074	2074_newscast_reporter_primetime_anchor	Family-ritual_wedding	uk
Vol_52	1887	1887_bake_baking_bakery_bakeries	Family-ritual_wedding	uk
Vol_53	1338	1338_eggs_egg_yolks_yolk	Family-ritual_wedding	uk
Vol_54	810	810_butter_gluten_flour_glutenin	Family-ritual_wedding	uk
Vol_55	1769	1769_brave_browser_browsers_chrome	Family-ritual_wedding	uk
Vol_56	1408	1408_celebrations_festival_celebrated_festivities	Family-ritual_wedding	uk
Vol_57	810	810_butter_gluten_flour_glutenin	Family-ritual_wedding	uk
Vol_58	150	150_waters_concert_tour_pink	Family-ritual_wedding	uk
Vol_59	213	213_showrunner_episode_showrunners_episodes	Family-ritual_wedding	uk
Vol_60	1790	1790_cents_coins_monetary_shillings	Family-ritual_wedding	uk
Vol_61	1516	1516_microwaves_microwave_oven_ovens	Family-ritual_wedding	uk
Vol_62	1901	1901_sat_exams_exam_admissions	Family-ritual_wedding	uk
Vol_63	2090	2090_rose_autobiography_quotes_writing	Family-ritual_wedding	uk
Vol_64	2090	2090_rose_autobiography_quotes_writing	Family-ritual_wedding	uk
Vol_65	1353	1353_cherry_blossom_cherries_blossoms	Family-ritual_wedding	uk
Vol_66	1629	1629_payments_bank_payment_prepaid	Family-ritual_wedding	uk
Vol_67	2322	2322_moon_drummer_drums_drummers	Family-ritual_wedding	uk
Vol_68	441	441_woman_wonder_goddess_feminist	Family-ritual_wedding	uk
Vol_69	470	470_comedian_comedians_sitcom_sitcoms	Family-ritual_wedding	uk
Vol_70	1453	1453_campaigned_politician_governor_long	Family-ritual_wedding	uk
Vol_71	1446	1446_happiness_wellbeing_unhappiness_happier	Family-ritual_wedding	uk
Vol_72	274	274_bee_sang_singer_songwriter	Family-ritual_wedding	uk
Vol_73	1243	1243_heterochromia_pigmentation_pigment_pigments	Family-ritual_wedding	uk
Vol_74	238	238_protesting_activism_protests_protest	Family-ritual_wedding	uk
Vol_75	1328	1328_tectonics_tectonic_mantle_crust	Family-ritual_wedding	uk
Vol_76	2034	2034_marvel_superhero_comics_valkyrie	Family-ritual_wedding	uk
Vol_77	1937	1937_golf_golfer_golfers_handicaps	Family-ritual_wedding	uk
Vol_78	1243	1243_heterochromia_pigmentation_pigment_pigments	Family-ritual_wedding	uk
Vol_79	186	186_visual_studios_animation_filming	Family-ritual_wedding	uk
Vol_80	719	719_skating_skaters_skater_skate	Family-ritual_wedding	uk
Vol_81	1131	1131_1451_pasha_1477_1476	Family-ritual_wedding	uk
Vol_82	299	299_numerals_numeral_numbers_numerology	Family-ritual_wedding	uk
Vol_83	574	574_impeachment_testified_indictment_prosecutor	Family-ritual_wedding	uk
Vol_84	2322	2322_moon_drummer_drums_drummers	Family-ritual_wedding	uk
Vol_85	1550	1550_dew_cola_flavors_soda	Family-ritual_wedding	uk
Vol_87	1813	1813_honeys_honey_honeydew_bees	Family-ritual_wedding	uk
Vol_88	1863	1863_rap_rock_album_band	Family-ritual_wedding	uk
Vol_89	1132	1132_burning_burners_organizers_attendees	Family-ritual_wedding	uk
Vol_90	956	956_patients_inpatients_physicians_physician	Family-ritual_wedding	uk
Vol_91	2209	2209_midnight_noon_midday_clock	Family-ritual_wedding	uk
Vol_116	1755	1755_loaf_meat_duet_duets	Family-ritual_wedding	uk
Vol_117	810	810_butter_gluten_flour_glutenin	Family-ritual_wedding	uk
